AnimalName,symptoms1,symptoms2,symptoms3,symptoms4,symptoms5,Dangerous
Ave,Fiebre,Cansancio,Dolor de cabeza,Erupciones en la piel,Dolor,Yes
Ave,Costra gruesa,Picazón,Pérdida de cabello,Ojo lloroso,Dolor,Yes
Ave,Ritmo constante,Espasmos musculares faciales,anormalidades,Ceguera,Dolor muscular,Yes
Ave,Pérdida de apetito,Sibilancia,Convulsionadores,Erupciones en la piel,Fatiga,Yes
Ave,Indigestión,Dolor abdominal,Constipación,Diarrea,Náuseas,Yes
Ave,Sangre en la orina,Diarrea,Vómitos,Letargo,Sangrado en ojos y piel.,Yes
Ave,Fiebre,Malestar,Debilidad,Pérdida de peso,Dolor,Yes
Ave,Fiebre,Diarrea,Vómitos,Calambres estomacales,Náuseas,Yes
Ave,Fiebre,Falta de coordinación,Depresión,Salivación,Parálisis facial,Yes
Ave,Llagas en el labio,Infección,Llagas en la parte inferior de las piernas y en los pezones.,Lesión,Dolor,Yes
Ave,Aborto en etapa avanzada del embarazo,Nacimiento de un niño muerto,Placenda retenida,Endomeritis,Disminuir el apetito,Yes
Ave,paresia,parálisis,Debilidad,Calambres estomacales,Diarrea,Yes
Ave,Fiebre,Diarrea,Hinchazón,Pérdida de peso,Dolor,Yes
Ave,Fiebre,Anemia hemolítica,Hemoglobinuria,congestión pulmonar,Ictericia,Yes
Ave, Aborto provocado,Momificación,Nacimiento de un niño muerto,Niños débiles,Dolor,Yes
Ave,Rinorrea,Dificultad para respirar,Tos,Debilidad,Pérdida de apetito,Yes
Ave,Fiebre,Secreción nasal,Dificultad respiratoria,Lesión de viruela,Dolor,Yes
Ave,Fiebre,Sangriento de color oscuro,Incoordinación,Dificultad para respirar,Convulsión terminal,Yes
Ave,Fiebre,Disentería,Hinchazón,Muerte inmediata,Dolor,Yes
Ave,Fiebre,Dificultad respiratoria,Secreción mucosa,Reducir la alimentación,Aumento de peso,Yes
Ave,Disminución de la leche,Manteniendo las extremidades alejadas del suelo,Pérdida de peso,Cojera,Producción de lana,Yes
Ave,Hinchazón de la ubre,cambio en la leche,Hinchado,Tierno al tacto,Dolor,Yes
Ave,Fiebre,Dificultad respiratoria,Secreción ocular,Lesión en la boca,Secreción nasal,Yes
Ave,Fiebre,Lesión de herida,Exceso de saliva,Difícil para caminar,Dolor,Yes
Ave,Adelgazamiento,Edema en la mandíbula inferior,Tos,Temblando,Anemia,Yes
Búfalos,Fiebre,Reducir el crecimiento,Mortalidad infantil,Debilidad,Lo aburrido,Yes
Búfalos,Fiebre,Reducir el crecimiento,Edema en la mandíbula inferior,Pérdida de peso,Anemia,Yes
Búfalos,Adelgazamiento,Diarrea,Mortalidad infantil,Debilidad,Anemia,Yes
Búfalos,Alergia en la piel,Reducir el crecimiento,Herida,Dolor de cabeza,Mareo,Yes
Búfalos,Lagrimeo de ojos,Enrojecimiento de la parte blanca del ojo,Hinchazón del párpado,La córnea se vuelve turbia,Producción de lágrimas,Yes
Búfalos,Berberi,Debilitante,Nervioso,Pérdida de peso,Anorexia,Yes
Búfalos,Gastritis,morbosidad,Sangriento,Mortalidad,Anemia,Yes
Búfalos,Fiebre,Dolor de cabeza severo,Vómitos,Tos,Fatiga,Yes
Búfalos,Fiebre,Cansancio,Riñón hinchado,Hematuria,Dolores musculares,Yes
Búfalos,Fiebre,Diarrea,Disminución del apetito,Vómitos,Sangriento,Yes
Búfalos,Gas,Diarrea,Malestar abdominal,Vómitos,Náuseas,Yes
Búfalos,Orejas caídas,Falta de coordinación,Babeando,Debilitante,Languidez,Yes
Búfalos,Edema,diarrea,Secreción nasal,Disminución de la producción de huevos,Estornudos,Yes
Búfalos,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Búfalos,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Búfalos,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Búfalos,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Búfalos,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Búfalos,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Búfalos,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Búfalos,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Búfalos,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Búfalos,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Búfalos,Estornudos,Secreción nasal unilateral,Arcadas,Náusea,Pérdida de peso,Yes
Búfalos,Fiebre,Depresión,Tos,Pérdida de peso,Anorexia,Yes
Búfalos,Respiración superficial,Halitosis,Tos,Letargo,Secreción nasal,Yes
Búfalos,Disnea,Estornudos,Tos,Dificultad para respirar,Infección,Yes
Búfalos,Disnea,Estornudos,Tos,Dificultad para respirar,Dolor,Yes
Búfalos,Fiebre,Rinorrea,Tos,Estornudos,Deshidración,Yes
Búfalos,Fiebre,Rinorrea,Tos,Edema facial,Disnea,Yes
Búfalos,Fiebre,Rinorrea,Tos,Estornudos,Secreción nasal,Yes
Búfalos,Mortalidad,Doloroso,Tos,Pérdida de peso,Secreción nasal,Yes
Búfalos,Erupciones en la piel,Diarrea,Muerte,Edema facial,Dolor,Yes
Búfalos,Fiebre,Disnea,Tos,Letargo,Pérdida de peso,Yes
Búfalos,Fiebre,Disnea,Tos,debilidad,Anorexia,Yes
Búfalos,Edema facial,Disnea,Conjuntivitis,Debilidad,Faringitis,Yes
Búfalos,Fiebre,Neumonía,Congestión,Letargo,Secreción nasal,Yes
Búfalos,Fiebre,Muerte,Tos,Pérdida de peso,Secreción nasal,Yes
Búfalos,Estornudos,Convulsión,Convulsionadores,Pérdida de peso,Secreción nasal,Yes
Búfalos,Fiebre,Muerte,Tos,Disnea,Anorexia,Yes
Búfalos,Disnea,Dificultad para respirar,Tos,Letargo,Secreción nasal,Yes
Búfalos,Saculitis aérea,Halitosis,Tos,Enteritis,Pérdida de peso,Yes
Búfalos,Fiebre,Convulsión,Muerte súbita,Retención de orina,Pérdida de peso,Yes
Búfalos,Disnea,Signo neurológico,Tos,Depresión,Anorexia,Yes
Búfalos,Fiebre,Disnea,Tos,Letargo,Anorexia,Yes
Búfalos,Respiración dificultosa,Disnea,Tos,Depresión,Anorexia,Yes
Búfalos,Sangre de la boca,Diarrea,Tos,Letargo,Pérdida de peso,Yes
Búfalos,Hemopitsis,Diarrea,Asintomático,Muerte,Epistaxis,Yes
Búfalos,Inquietud,Debilidad,Pajitas azules,Muerte,Dolor,Yes
Búfalos,Remiges despojados,Menos crecimiento de plumas,Plumas erizadas,Deficiencia de vitamina,Diarrea,Yes
Búfalos,Apatía,Depresión,Dilatación del duodeno,Pasta cloacal,Congestión,Yes
Búfalos,Lepatomegalia,Esplenomegalia,Vómitos,Hinchado,Sacudiendo la cabeza,Yes
Búfalos,Problema de equilibrio,Distensión abdominal,Parálisis del cuello,Pérdida de peso,Esfuerzos,Yes
Búfalos,Piernas largas,Paresia,Tos,Pérdida de peso,Dificultad para respirar,Yes
Búfalos,Fiebre,Garganta agria,Mortalidad,Dolores musculares,Anormalidades,Yes
Búfalos,Dificultad para alimentarse,Acicalarse,Debilidad,Crecimiento excesivo del pico,Anemia,Yes
Búfalos,Fiebre,Pérdida de apetito,Infección de oído,Depresión,Secreción nasal,Yes
Búfalos,Cuarenta ojos,Tortícolis,Debilidad,Hinchazón,Adelgazamiento,Yes
Búfalos,Inapetencia,Diarrea,Temblores de la cabeza,Deshidración,Pérdida de peso,Yes
Búfalos,Falta de caminar,Falta de vuelo,Rugoso,Deshidración,Esfuerzos,Yes
Búfalos,Erupciones en la piel,Pequeñas protuberancias amarillas,Hinchazón,Costras secas,Cojera,Yes
Búfalos,Costras en los pies, Enrojecimiento,Tráquea,Engrosamiento de la piel,Esfuerzos,Yes
Búfalos,Timo agrandado,Pulmones obstruidos,Letargo,Erupciones en la piel,Pérdida de peso,Yes
Búfalos,Pluma esponjosa,Pérdida de apetito,Tos,Vómitos,Ronquidos,Yes
Búfalos,Fiebre,Dificultad para respirar,Ojo amarillo,Estornudos,Diftérico,Yes
Búfalos,Respiración pesada,Amarillo en el pico,Cola_moviéndose,Debilidad,Dormir excesivamente,Yes
Búfalos,Pluma inflada,Comer menos,Dolor de cabeza,Ojo medio cerrado,Convulsiones,Yes
Búfalos,Fiebre,Diarrea,Abdomen hinchado,Vómitos,Dificultad para respirar,Yes
Búfalos,Movimiento de cola,Tirante,Letargo,Debilidad,Diarrea,Yes
Búfalos,Sobrepeso,Pérdida de apetito,Plumas erizadas,Depresión,Diarrea,Yes
Búfalos,Abatimiento,Pérdida de apetito,Estrés,Tos,Esfuerzos,Yes
Búfalos,Infección de la piel,Infección secundaria,Tos,Depresión,Sacudiendo la cabeza,Yes
Búfalos,Secreción de los ojos,Letargo,Tos,Estornudos,Fatiga,Yes
Búfalos,Fiebre,Escalofríos,Crecimiento retardado,Dolor en el pecho,Dolor en el pecho,Yes
Búfalos,Peine pálido,Aburrido,Muerte,Hinchazón de la articulación,Ojo cerrado,Yes
Búfalos,Letargo,Pérdida de apetito,Dificultad para tragar,Debilidad,Problema de visión,Yes
Búfalos,Adelgazamiento,Dificultad para respirar,Vómitos,Debilidad,Diarrea,Yes
Búfalos,Goteo de líquido,Agotamiento,Ataxia,Letargo,Convulsiones,Yes
Búfalos,Sin digerir en sus heces,Pérdida de apetito,Pérdida de pigmento,Debilidad,Sangriento en la pluma,Yes
Búfalos,Pluma afilada,Pluma en maza,Descarga de ojos,Pérdida de polvo hacia abajo,Diarrea,Yes
Búfalos,Aspecto ondulado,Pérdida de apetito,Vómitos,Gotas verdes,Secreción nasal,Yes
Búfalos,Senos paranasales,Párpados hinchados,Erupciones en la piel,Estornudos,Pico deforme,Yes
Búfalos,Pérdida de plumas,Desplume,Tos,Picor,Secreción nasal,Yes
Búfalos,Ojos llorosos,Ojo cerrado,Pérdida de peso,Estornudos,Problema nervioso,Yes
Búfalos,Lesión ósea,Erupciones en la piel,Ataxia,Anorexia,Debilidad,Yes
Búfalos,Temblor de cabeza y cuello,Ceguera,Patadas en el vientre,Ejercicio de tolerancia,Esfuerzos,Yes
Búfalos,Vientre hinchado,Lo aburrido,Descargar,Micción,Acostado,Yes
Búfalos,Fiebre,Lo aburrido,Depresión,Pérdida de peso,Anorexia,Yes
Búfalos,Fiebre,Sucumbir,Propagación de la infección,Pérdida de peso,Anorexia,Yes
Búfalos,Señales en carneros,Señales en oveja,Músculos subdesarrollados,Examen de semen,Reducir el marcado de la lámpara,Yes
Búfalos,Espinas,Inusualmente delgado,Debilidad,Cráneos agrandados,Debilidad,Yes
Búfalos, Descargar,Aborto repentino,Hemoglobinuria,Muerte del cordero,Pérdida de peso,Yes
Búfalos,Fiebre,Anemia hemolítica,Sudores,congestión,Ictericia,Yes
Búfalos,Fiebre,Cansancio,pérdida de apetito,Dolores musculares,Dolor en el pecho,Yes
Búfalos,Exceso de salivación,Diarrea,Depresión,Secreción nasal,Debilidad,Yes
Búfalos,Fiebre,Diarrea,Incoordinación,Aborto provocado, Envenenamiento de la sangre,Yes
Búfalos,Fiebre,Debilitante,Deshidración,Debilidad,Debilidad,Yes
Búfalos,Fiebre,Diarrea,Espasmos musculares,Cojera,Pérdida de peso,Yes
Búfalos,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Búfalos,Fiebre,Depresión,Acostado,Pulso débil,Cólico,Yes
Búfalos,Hinchazón,Cojera,Hiperestesia,Articulación del corvejón,Pérdida de peso,Yes
Búfalos,Inclinación de la cabeza,Dando vueltas,Los músculos duelen,Ceguera,Convulsiones,Yes
Búfalos,Disminución del crecimiento del hueso,Depresión,Gruñidos,Cojera,Pérdida de peso,Yes
Búfalos,Abdomen izquierdo hinchado,Acostado,Asombroso,Micción,Extensión del cuello,Yes
Búfalos,Cese de la eructación,Dificultad para respirar,Depresión,Anorexia,Cólico,Yes
Búfalos,Fiebre,Salivación excesiva,Conformación anormal,Músculo ulcerado,Oído ulcerado,Yes
Búfalos,Ovejas estériles,Aborto provocado,Mala conformación,Vellones peludos,Pérdida de peso,Yes
Cerdo, Temblor,Viabilidad,Tos,Anorexia,Pérdida de peso,Yes
Cerdo,Fiebre,Taquipea,Hinchazón de cabeza y cuello.,Anorexia,Secreción nasal,Yes
Cerdo,Ahorro,Lesión de la piel,Cojera,Hinchazón en el cuerpo,Pérdida de peso,Yes
Cerdo,Hinchazón,Calor,Flanco,Dolor,Secreción nasal,Yes
Cerdo,Fiebre,Pérdida de apetito,Cojera,Grupa,Pérdida de peso,Yes
Cerdo,Fiebre,Hinchazón,pérdida de apetito,Anorexia,Pérdida de peso,Yes
Cerdo,Fiebre,Diarrea,Gotas de sangre,Malestar abdominal,Letargo,Yes
Cerdo,Fiebre,Depresión,Intestino delgado,Muerte,Mortalidad del rebaño,Yes
Cerdo,hemorragia,Color paja,Dolor abdominal,Muerte,El cadáver se descompone,Yes
Cerdo,Diarrea sangrienta,Depresión,Lo aburrido,Muerte,Debilidad,Yes
Cerdo,Movimiento a regañadientes,Pérdida de apetito,Cojera,Muerte,Debilidad,Yes
Cerdo,Fiebre,Depresión,pérdida de apetito,Pérdida de apetito,Esfuerzos,Yes
Cerdo,Fiebre,Dificultad para respirar,Letargo,Muerte,Esfuerzos,Yes
Cerdo,Pobre lana,Pérdida de apetito,Cojera,Tamaño pequeño,Mala condición corporal,Yes
Cerdo,Función inmunológica deficiente,Achomotrica,Deshidración,Muerte,Esfuerzos,Yes
Cerdo,Dolor abdominal,Diarrea,Mala presentación,Choque,Anorexia,Yes
Cerdo,Desproporción fetopélvica,Inercia uterina,Depresión,Muerte,Esfuerzos,Yes
Cerdo,Desproporción de diarrea acuosa,Enfermo,Ulceración corneal,Pérdida de apetito,Muerte,Yes
Cerdo,Queritis severa,Conjuntivo,Descargar,Prolapso del iris,Pérdida del ojo,Yes
Cerdo,Hinchado,Dolor testicular,picazón,Secreción sanguinolenta,Ternura,Yes
Cerdo,Fiebre,Diarrea,Depresión,Rasguños,Pérdida de peso,Yes
Cerdo,Mal olor,Lo aburrido,Sucio,Lana teñida,Sacudiendo la cola,Yes
Cerdo,La oveja a menudo muerde,El vellón se vuelve fino,Pérdida de lana,Muerte,Esfuerzos,Yes
Cerdo,Fiebre,Lo aburrido,Lo aburrido,Erupciones en la piel,Esfuerzos,Yes
Cerdo,Fiebre,Dificultad para respirar,Frotar,Tos,Estornudos,Yes
Cerdo,Inquietud,Patada,Letargo,Masticando su lana,Rascarse,Yes
Cerdo,Ictericia,Pérdida de apetito,Pelaje de pelo áspero,Tos,Muerte,Yes
Cerdo,Fiebre,Reducir el potencial reproductivo,Agalaxia,Pérdida de producción de leche,Desprendimiento de la cola,Yes
Cerdo,Pirexia,Lesión oral,Hinchazón,Cojera,Muerte,Yes
Cerdo,Piel roja,Pérdida de apetito,Húmedo,Cojera,Esfuerzos,Yes
Cerdo,Cojeando,Cambio de color de la piel,Flácido,Crudo,Sensible al tacto,Yes
Cerdo,Ampliado groseramente,La piel puede engrosarse,Convulsión,Edema,Esfuerzos,Yes
Cerdo,Hiperexcitabilidad,Espasmos musculares,Cena,Muerte,Esfuerzos,Yes
Cerdo,Párpado disminuido,Piel muy fría,Letargo,Labio,Fiebre,Yes
Cerdo,Fiebre,Diarrea,Músculo,Pérdida de peso,Muerte,Yes
Cerdo,Mal olor,Diarrea,Cólico,Secreción sanguinolenta,Coágulos de sangre,Yes
Cerdo,Incapacidad para digerir,Diarrea,Deshidración,Pérdida de peso,Anemia,Yes
Cerdo,Fiebre,Diarrea,Barriga cervecera,Muerte,Pérdida de apetito,Yes
Cerdo,Adelgazamiento,Diarrea,Tos,Pérdida de peso,Muerte,Yes
Cerdo,Dificultad respiratoria,Diarrea,Muerte, Reducir la leche,Pérdida de peso,Yes
Cerdo,Ahorro,Mandíbula de botella,Comportamiento extraño,Anemia,Ictericia,Yes
Cerdo,Fiebre,Cojera,Debilitante,Ceguera,Asombroso,Yes
Cerdo,Fiebre,Diarrea,Claramente poco ahorrativo,Pérdida de peso,Buen apetito,Yes
Cerdo,Fiebre,Lo aburrido,Renuencia a caminar,Ombligos infectados,Esfuerzos,Yes
Cerdo,Ternura,Pie caliente,Parálisis facial,Pérdida de peso,Esfuerzos,Yes
Cerdo,Fiebre,Falta de coordinación,Doloroso al tacto,Dando vueltas,Depresión,Yes
Cerdo,Hinchado,Cálido,Constipación,Depresión,Sangriento,Yes
Cerdo,Fiebre,Pérdida de apetito,Tropezando,Inquietud,Esfuerzos,Yes
Cerdo,Marcha inestable,Espasmos,Ceguera,Hinchazón en las articulaciones,Esfuerzos,Yes
Cerdo,Fiebre,Úlcera,Costras,Secreción del ojo,Esfuerzos,Yes
Cerdo,Olor a amoniaco,Úlcera,Depresión,Hinchazón,Esfuerzos,Yes
Cerdo,Fiebre,Letargo,Ceguera,Inapetencia,Aumento de la respiración,Yes
Cerdo,Errante,Dando vueltas,Ceguera,Presionando la cabeza,Posición de yacer,Yes
Cerdo,Temblores,Acostado de lado,Dificultad para tragar,Muerte,No comer,Yes
Cerdo,Fiebre,Dificultad para respirar,Tos,Estornudos,Convulsiones,Yes
Cerdo,Hinchazón,Pérdida de apetito,Pérdida de lana,Lágrimas,Muerte,Yes
Cerdo,La lana está apelmazada,Se siente rígido,Asombroso,Erupciones en la piel,Esfuerzos,Yes
Cerdo,Balanceo,Cambio de comportamiento,Temblor,Movimientos espasmódicos de las extremidades,Esfuerzos,Yes
Cerdo,Daño celular,Cambio de comportamiento,Pérdida de peso,Prurito,Muerte,Yes
Cerdo,Hinchazón,Malestar,Dificultad para levantarse,Muerte,Esfuerzos,Yes
Cerdo,Hinchado,Articulaciones calientes,Pústulas,Dificultad para caminar,Esfuerzos,Yes
Cerdo,Formación de veYesculas,Fosas nasales,Pierna anormalmente larga,Costras en el labio,Esfuerzos,Yes
Cerdo,Anomalías esqueléticas,Defectos faciales,Pérdida de cabello,Costillas planas,Músculos subdesarrollados,Yes
Tigre,Ya sea inquieto,Pateando,Apetito normal,Intentar orinar,Esfuerzos,Yes
Tigre, Incapacidad para mantenerse en pie,Dolores al caminar,Depresión,Debilidad,Rigidez,Yes
Tigre,Fiebre,Sucumbir,Lento,Anorexia,Esfuerzos,Yes
Tigre,Apático,Mandíbula de botella,Mala presentación,Muerte,Deficiencia de oxígeno,Yes
Tigre,Desproporción fetopélvica,Inercia uterina,Mala presentación,Muerte,Esfuerzos,Yes
Tigre,Desproporción fetopélvica,Inercia uterina,Mala presentación,Muerte,Esfuerzos,Yes
Tigre,Desproporción fetopélvica,Inercia uterina,Mala presentación,Muerte,Esfuerzos,Yes
Tigre,Desproporción fetopélvica,Inercia uterina,Mala presentación,Muerte,Esfuerzos,Yes
Tigre,Desproporción fetopélvica,Inercia uterina,Mala presentación,Muerte,Esfuerzos,Yes
Tigre,Desproporción fetopélvica,Inercia uterina,Mala presentación,Muerte,Esfuerzos,Yes
Tigre,Desproporción fetopélvica,Inercia uterina,Mala presentación,Muerte,Esfuerzos,Yes
Tigre,Desproporción fetopélvica,Inercia uterina,Mala presentación,Muerte,Esfuerzos,Yes
Tigre,Desproporción fetopélvica,Inercia uterina,Mala presentación,Muerte,Esfuerzos,Yes
Tigre,Desproporción fetopélvica,Inercia uterina,Mala presentación,Muerte,Esfuerzos,Yes
Tigre,Desproporción fetopélvica,Inercia uterina,Mala presentación,Muerte,Esfuerzos,Yes
Tigre,Desproporción fetopélvica,Inercia uterina,Mala presentación,Muerte,Esfuerzos,Yes
Burro,Desproporción fetopélvica,Inercia uterina,Mala presentación,Muerte,Esfuerzos,Yes
Burro,Desproporción fetopélvica,Inercia uterina,Mala presentación,Muerte,Esfuerzos,Yes
Burro,Desproporción fetopélvica,Inercia uterina,Mala presentación,Muerte,Esfuerzos,Yes
Burro,Desproporción fetopélvica,Inercia uterina,Mala presentación,Muerte,Esfuerzos,Yes
Burro,Desproporción fetopélvica,Inercia uterina,Mala presentación,Muerte,Esfuerzos,Yes
Burro,Desproporción fetopélvica,Inercia uterina,Mala presentación,Muerte,Esfuerzos,Yes
Burro,Desproporción fetopélvica,Inercia uterina,Respiración rápida,Muerte,Esfuerzos,Yes
Burro,Tos,jadeo,"hinchazón facial,",Producción de moco,Fatiga,Yes
Burro,tos,estornudo,alas caídas,cuello torcido,alas caídas,Yes
Burro,Dificultad para respirar.,Fatiga,chirriando,pérdida de apetito,abdomen hinchado,Yes
Burro,jadeando,tos,debilidad leve,alas caídas,cuello torcido,Yes
Burro,Pérdida excesiva de sangre,mareos y desmayos,Visión borrosa,ojos llorosos,crecimiento lento,Yes
Burro,Hemorragia nasal,Trauma,debilidad leve,Hurgarse la nariz,Aire seco,Yes
Burro,Sangrado de otras partes del cuerpo.,confusión,Secreción nasal,pérdida de alerta, mareos y desmayos,Yes
Burro,Mal aliento,Manosearse la cara o la nariz,tos,Estornudos,Sangrado por la nariz,Yes
Burro,extendiendo su cuello,jadeando por aire,jadeando por respirar,dificultad para tragar,jadeando por respirar,Yes
Burro,dificultad para tragar,tos,dificultad para tragar,jadeando por aire,extendiendo su cuello,Yes
Burro,tos,jadeando por aire,Pérdida de peso,jadeando por respirar,extendiendo su cuello,Yes
Burro,debilidad,disminución de la producción de heces,estómago distendido,respiración pesada,movimiento inquieto,Yes
Burro,Enrojecimiento de los ojos,Infecciones oculares frecuentes,Pestañas con costras y enmarañamiento de las pestañas,heces con mal olor,Aumento de la flatulencia,Yes
Burro,Lagrimeo excesivo de ojos,Enrojecimiento de los ojos,debilidad,Secreción de moco del ojo,Infecciones oculares frecuentes,Yes
Burro,Muerte súbita,pérdida de apetito,latidos cardíacos rápidos,plumas esponjosas,falta de vocalizaciones,Yes
Burro,incapaz de orinar,Mareos,flacidez,sangrado rectal,abdomen hinchado,Yes
Burro,Sed extrema,secreción sanguinolenta,Pérdida de apetito,incapacidad para volar,pérdida de cautela,Yes
Burro,La producción de huevos se detiene,Comportamiento clueco,pérdida de apetito,Pérdida de peso,Constipación,Yes
Burro,náuseas,vómitos,pérdida de apetito,experimentando cambios en el peso,Dolor e hinchazón,Yes
Burro,Dolor o ardor,vómitos,pérdida de apetito,experimentando cambios en el peso,Dolor e hinchazón,Yes
Burro,Pérdida continua de peso,Regurgitación de alimentos,sibilancia,Ingesta excesiva de alimentos,Semillas no digeridas,Yes
Burro,pérdida de apetito,latargia,aborto provocado,sonido de gorgoteo,Depresión,Yes
Burro,fiebre,cólico leve,pérdida del tono de la cola,pérdida de apetito,depresión,Yes
Burro,Inclinación de la cabeza,latargia,latargia,goteo de orina,incapacidad para levantarse,Yes
Burro,fiebre,pérdida de apetito,ruido respiratorio,Pérdida de peso,depresión,Yes
Burro,fiebre,secreción nasal,rigidez muscular,ganglios linfáticos inflamados,depresión,Yes
Burro,transpiración,espasmos musculares,sed,Pérdida de peso,Dificultad para moverse y comer,Yes
Burro,pérdida de apetito,temperatura corporal alta,falta de apetito,diarrea,muerte súbita,Yes
Burro,transpiración,encías secas o pegajosas,apetito reducido,acostado,embotamiento,Yes
Burro,cuello estirado,embotamiento,inapetencia,respiración ruidosa,tosiendo,Yes
Ciervo,Pérdida de peso,embotamiento,inapetencia,autoaislamiento,posición de yacer,Yes
Ciervo,Pérdida de peso,embotamiento,problema muscular,autoaislamiento,posición de yacer,Yes
Ciervo,cambio de marcha,embotamiento,problema muscular,Dolor,Esfuerzos,Yes
Ciervo,cambio de marcha,embotamiento,difuso,diagnóstico de dificultad,Anemia,Yes
Ciervo,Dificultad para respirar,problema de hinchazón,sangrado de heridas,bostezos frecuentes,anorexia,Yes
Ciervo,desnutrición,beber agua contaminada,languidez,Asombroso,anorexia,Yes
Ciervo,debilitante,tropezando,languidez,babeando,orejas caídas,Yes
Ciervo,debilitante,tropezando,languidez,babeando,problema de micción,Yes
Ciervo,debilitante,tropezando,languidez,babeando,problema de micción,Yes
Ciervo,debilitante,tropezando,languidez,babeando,problema de micción,Yes
Ciervo,debilitante,tropezando,languidez,babeando,problema de micción,Yes
Ciervo,debilitante,tropezando,languidez,babeando,problema de micción,Yes
Ciervo,debilitante,tropezando,languidez,babeando,problema de micción,Yes
Ciervo,debilitante,tropezando,languidez,babeando,orejas caídas,Yes
Ciervo,debilitante,tropezando,languidez,babeando,orejas caídas,Yes
Ciervo,debilitante,tropezando,Fiebre,babeando,orejas caídas,Yes
Ciervo,infecciones felinas,linfosarcoma,dificultad para respirar,estomatitis,anemia,Yes
Ciervo,muerte súbita,temperatura alta,dificultad para respirar,Pérdida de peso,temblor,Yes
Ciervo,muerte súbita,temperatura alta,dificultad para respirar,Anemia,temblor,Yes
Ciervo,muerte súbita,temperatura alta,dificultad para respirar,Asombroso,temblor,Yes
Ciervo,muerte súbita,temperatura alta,pulso y frecuencia cardíaca acelerados,Depresión,temblor,Yes
Ciervo,fiebre,pérdida de apetito,pulso y frecuencia cardíaca acelerados,cojera en la pierna afectada,depresión,Yes
Ciervo,fiebre,pérdida de apetito,pulso y frecuencia cardíaca acelerados,cojera en la pierna afectada,depresión,Yes
Ciervo,fiebre,pérdida de apetito,pulso y frecuencia cardíaca acelerados,cojera en la pierna afectada,depresión,Yes
Ciervo,fiebre,pérdida de apetito,pezones hinchados,cojera en la pierna afectada,depresión,Yes
Ciervo,hinchazón,secreción nasal,babeando,cansancio,fiebre,Yes
Ciervo,secreciones oculares,secreción nasal,cambiar su comportamiento normal,temperatura corporal alta,cojera,Yes
Ciervo,dejar de comer,deja de beber,cambiar su comportamiento normal,Cojera,Esfuerzos,Yes
Ciervo,dejar de comer,deja de beber,cambiar su comportamiento normal,Pérdida de peso,Esfuerzos,Yes
Ciervo,dejar de comer,deja de beber,cambiar su comportamiento normal,Depresión,Esfuerzos,Yes
Búfalos,Fiebre,Dificultad para respirar,Sed y micción,Letargo,Estornudos,Yes
Búfalos,Fiebre,Diarrea,Secreción nasal,Letargo,Ojo azul,Yes
Búfalos,Fiebre,Dificultad respiratoria,Debilidad en las patas traseras,Hiperestesia,Muerte súbita,Yes
Búfalos,Úlceras,Diarrea,Dolor de espalda,Taburete alquitranado,Ganglios linfáticos agrandados,Yes
Búfalos,Hinchazón facial,Baba sangrienta,Dolor abdominal,Incapaz de comer,Dientes perdidos,Yes
Búfalos,Fiebre,Dificultad para respirar,Reducir la energía,Pérdida de peso,Ganglios linfáticos agrandados o hinchazón,Yes
Búfalos,Hinchazón en la pierna,Doloroso,Falta de apetito,Huesos rotos,Secreción nasal,Yes
Búfalos,Letargo de corta duración,Pérdida de apetito,Falta de apetito,Frecuencia cardíaca rápida,Pulso semanal,Yes
Búfalos,Ganglios linfáticos inflamados,Dificultad para caminar,Heces acuosas,Letargo,Secreción vaginal,Yes
Búfalos,Fiebre,Diarrea,Estornudos,Rigidez,Debilidad severa y depresión,Yes
Búfalos,Fiebre,Pérdida de apetito,Tos,Cojera,Hinchazón de las articulaciones,Yes
Búfalos,Fiebre,Inflamación crónica del ojo,Tos,Letargo,Anormalidades neurológicas,Yes
Búfalos,Fiebre,Hinchazón de la cara o la pierna,Tos,Depresión,Esfuerzos,Yes
Búfalos,Diarrea con mucosidad,Tensemo,Sangrado nasal,Flatulencia,Esfuerzos,Yes
Búfalos,Tos fuerte,Rinorrea,Piel oscurecida,Letargo,Pérdida de apetito,Yes
Búfalos,Fiebre,Ojo inflamado,Estornudos,Depresión,Cojeando,Yes
Búfalos,Fiebre,Dificultad para respirar,Falta de apetito,Cambios en los ojos y la piel,Incapaz de hacer ejercicio,Yes
Búfalos,Fiebre,Pérdida de apetito,Lesión en la piel,Letargo,Dolor en las articulaciones,Yes
